GFE_ID,WATERBODY,WATERSHED_CDE,SPECIES_QUALIFIED,StatArea.CU,CU_NAME,AREA,BroodYear,MAX_ESTIMATE,Stock_source,SpeciesId,CU_Name,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7,ER_source,Age_source,Returns,Recruits
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1959,2000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,269205,NA,NA,NA,NA,NA,NA,656883,0.58,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,4761.9047619047615,37500
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1961,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,264559,NA,NA,NA,NA,NA,NA,543864,0.6,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,37500,71428.57142857143
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1963,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,267998,NA,NA,NA,NA,NA,NA,445291,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,71428.57142857143,56451.61290322581
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1965,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,275290,NA,NA,NA,NA,NA,NA,679300,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,56451.61290322581,44117.64705882353
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1967,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,230455,NA,NA,NA,NA,NA,NA,172289,0.66,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,44117.64705882353,5223.880597014926
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1969,3500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,115544,NA,NA,NA,NA,NA,NA,834620,0.33,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,5223.880597014926,24590.16393442623
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1971,15000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,508315,NA,NA,NA,NA,NA,NA,1433570,0.39,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,24590.16393442623,181818.1818181818
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1973,100000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,792435,NA,NA,NA,NA,NA,NA,1782598,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,181818.1818181818,35714.28571428572
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1975,25000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1254505,NA,NA,NA,NA,NA,NA,374069,0.3,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,35714.28571428572,8536.585365853658
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1977,3500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,154719,NA,NA,NA,NA,NA,NA,448590,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,8536.585365853658,27906.976744186042
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1979,12000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,194221,NA,NA,NA,NA,NA,NA,1402189,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,27906.976744186042,60344.82758620689
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1981,35000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,812828,NA,NA,NA,NA,NA,NA,2394490,0.42,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,60344.82758620689,4385.964912280701
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1983,2500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1368711,NA,NA,NA,NA,NA,NA,1489263,0.43,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,4385.964912280701,3000
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1985,1500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,741659,NA,NA,NA,NA,NA,NA,180980,0.5,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,3000,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1987,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,101384,NA,NA,NA,NA,NA,NA,613505,0.44,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,3125.0000000000005
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1989,1000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,194867,NA,NA,NA,NA,NA,NA,232249,0.68,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,3125.0000000000005,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1991,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,119828,NA,NA,NA,NA,NA,NA,702901,0.48,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,6851.851851851851
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1993,3700,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,380976,NA,NA,NA,NA,NA,NA,473566,0.46,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6851.851851851851,6481.481481481481
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1995,3500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,256838,NA,NA,NA,NA,NA,NA,608880,0.46,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6481.481481481481,307.6923076923077
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1997,200,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,393219,NA,NA,NA,NA,NA,NA,678084,0.35,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,307.6923076923077,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1999,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,669087,NA,NA,NA,NA,NA,NA,1691728,0.01,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,148.38709677419357
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2001,138,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1566619,NA,NA,NA,NA,NA,NA,254007,0.07,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,148.38709677419357,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2003,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,201214,NA,NA,NA,NA,NA,NA,307624,0.21,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2005,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,290986,NA,NA,NA,NA,NA,NA,346659,0.05,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,98.9795918367347
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2007,97,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,338004,NA,NA,NA,NA,NA,NA,1058917,0.02,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,98.9795918367347,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2009,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,993161,NA,NA,NA,NA,NA,NA,339060,0.06,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,4901.470588235295
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2011,3333,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,229460,NA,NA,NA,NA,NA,NA,672206,0.32,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,4901.470588235295,6558.064516129033
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2013,6099,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,622593,NA,NA,NA,NA,NA,NA,425026,0.07,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,6558.064516129033,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2015,27030,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2017,1200,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,ORFORD RIVER,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,2019,400,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1953,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1955,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1957,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,475544,NA,NA,NA,NA,NA,NA,1014724,NA,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1959,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,424900,NA,NA,NA,NA,NA,NA,992476,0.58,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1961,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,399719,NA,NA,NA,NA,NA,NA,935059,0.6,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1963,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,460765,NA,NA,NA,NA,NA,NA,207893,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1965,NA,NA,PKO,Georgia Strait,128525,NA,NA,NA,NA,NA,NA,261593,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1967,NA,NA,PKO,Georgia Strait,88746,NA,NA,NA,NA,NA,NA,103921,0.66,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1969,NA,NA,PKO,Georgia Strait,69694,NA,NA,NA,NA,NA,NA,208524,0.33,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1971,NA,NA,PKO,Georgia Strait,126999,NA,NA,NA,NA,NA,NA,262556,0.39,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1973,NA,NA,PKO,Georgia Strait,145133,NA,NA,NA,NA,NA,NA,216037,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1975,NA,NA,PKO,Georgia Strait,152036,NA,NA,NA,NA,NA,NA,215908,0.3,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1977,NA,NA,PKO,Georgia Strait,89302,NA,NA,NA,NA,NA,NA,153615,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1979,NA,NA,PKO,Georgia Strait,66509,NA,NA,NA,NA,NA,NA,201811,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1981,NA,NA,PKO,Georgia Strait,116987,NA,NA,NA,NA,NA,NA,83946,0.42,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1983,NA,NA,PKO,Georgia Strait,47984,NA,NA,NA,NA,NA,NA,133820,0.43,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1985,NA,NA,PKO,Georgia Strait,66643,NA,NA,NA,NA,NA,NA,539613,0.5,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1987,NA,NA,PKO,Georgia Strait,302288,NA,NA,NA,NA,NA,NA,574705,0.44,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1989,NA,NA,PKO,Georgia Strait,110912,NA,NA,NA,NA,NA,NA,904804,0.81,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1991,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,338459,NA,NA,NA,NA,NA,NA,337679,0.63,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1993,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,149934,NA,NA,NA,NA,NA,NA,247099,0.56,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1995,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,87748,NA,NA,NA,NA,NA,NA,334831,0.64,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1997,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,148496,NA,NA,NA,NA,NA,NA,636161,0.56,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,1999,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,619443,NA,NA,NA,NA,NA,NA,934557,0.03,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2001,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,800121,NA,NA,NA,NA,NA,NA,738560,0.14,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2003,NA,NA,PKO,Georgia Strait,552573,NA,NA,NA,NA,NA,NA,640023,0.25,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2005,NA,NA,PKO,Georgia Strait,587403,NA,NA,NA,NA,NA,NA,485691,0.08,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2007,NA,NA,PKO,Georgia Strait,439262,NA,NA,NA,NA,NA,NA,2471891,0.1,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,524.0963855421687
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2009,435,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,2044859,NA,NA,NA,NA,NA,NA,1398991,0.17,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,524.0963855421687,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2011,NA,NA,PKO,Georgia Strait,732743,NA,NA,NA,NA,NA,NA,4429012,0.48,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2013,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Georgia Strait,3485946,NA,NA,NA,NA,NA,NA,3500319,0.21,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2015,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,OUILLET CREEK,900-111600-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,28A,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,OYSTER RIVER,920-600400-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,14N,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,OYSTER RIVER,920-600400-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,14N,1953,15000,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,OYSTER RIVER,920-600400-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-3,GEORGIA STRAIT,14N,1955,3500,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
