GFE_ID,WATERBODY,BroodYear,WATERSHED_CDE,SPECIES_QUALIFIED,StatArea.CU,CU_NAME,AREA,Total.ER,Age3,Age4,Age5,Age6,Stock_source,Age_source,ER_source,flag,MAX_ESTIMATE,Recruits,Returns
1293,TWIN RIVERS WEST CREEK,2018,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-10,SOUTHWEST VANCOUVER ISLAND,23,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1293,TWIN RIVERS WEST CREEK,2019,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-10,SOUTHWEST VANCOUVER ISLAND,23,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1293,TWIN RIVERS WEST CREEK,2020,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-10,SOUTHWEST VANCOUVER ISLAND,23,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1200,TYEE CREEK,1950,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
1200,TYEE CREEK,1951,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
1200,TYEE CREEK,1952,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
1200,TYEE CREEK,1953,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,200,NA,NA
1200,TYEE CREEK,1954,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.8176668856011275,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,200,NA,1096.8934560207172
1200,TYEE CREEK,1955,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6852952066497723,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,25,NA,79.43952722759477
1200,TYEE CREEK,1956,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6052449200458497,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,75,NA,189.99122192097198
1200,TYEE CREEK,1957,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3674828390034807,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,200,NA,316.1969545378084
1200,TYEE CREEK,1958,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5502081546608923,0.434782609,0.565217391,0,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,25,NA,55.58126555440766
1200,TYEE CREEK,1959,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6288164568909427,0.332003384,0.645675951,0.022320665,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1960,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6839566444413439,0.38852246,0.602150137,0.009327403,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,25,NA,79.10307101950801
1200,TYEE CREEK,1961,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4058342435266643,0.110520263,0.870297783,0.019181954,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1962,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.18724592624973005,0.793783478,0.18966273,0.016553792,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,25,189.54081401063178,30.75961204924283
1200,TYEE CREEK,1963,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3497272446793452,0.348690017,0.646197641,0.005112342,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,200,NA,307.5632469045675
1200,TYEE CREEK,1964,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.16372287005920824,0.228833951,0.764214223,0.006951826,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1965,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.10817596110760849,0.357271453,0.619099703,0.023628843,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,25,NA,28.032435670885217
1200,TYEE CREEK,1966,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.07358689361482794,0.155156647,0.830000209,0.014843144,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,200,NA,215.8864103082395
1200,TYEE CREEK,1967,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.2025436084431049,0.626558615,0.359890236,0.013551149,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,20,24.081655744869252,25.079741302158823
1200,TYEE CREEK,1968,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3101670782624779,0.167854993,0.827099929,0.005045077,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,10,99.14731601449337,14.496263783428054
1200,TYEE CREEK,1969,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4330316474667034,0.455814611,0.507468931,0.036716458,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,12.505425768108363,NA
1200,TYEE CREEK,1970,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.518199852067924,0.085277353,0.905354568,0.00936808,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,6,NA,12.453296300867631
1200,TYEE CREEK,1971,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.22138877989871733,0.415203238,0.4762568,0.108539962,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,35,NA,44.95183102479201
1200,TYEE CREEK,1972,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.656558392837783,0.071381929,0.910174611,0.01844346,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,30,NA,87.35109367756412
1200,TYEE CREEK,1973,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6534172754378869,0.026375264,0.807845091,0.165779645,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,2,NA,5.770628073072258
1200,TYEE CREEK,1974,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.36596145021538534,0.207801318,0.533806974,0.254940979,0.003450729,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,4,NA,6.308764666373702
1200,TYEE CREEK,1975,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5012816932073162,0.563003677,0.403787627,0.033208696,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,10,NA,20.051399485034302
1200,TYEE CREEK,1976,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5537550212612369,0.148130862,0.837398279,0.014470859,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1977,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.1231886410496049,0.234392947,0.743433053,0.022174,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,4,NA,4.56198469507544
1200,TYEE CREEK,1978,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.48242133066227616,0.142596397,0.836743309,0.020660293,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,2,NA,3.864146879466908
1200,TYEE CREEK,1979,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.12793889874360842,0.363502131,0.468821864,0.167676005,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,4,NA,4.586834562666698
1200,TYEE CREEK,1980,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3630595442641596,0.282814359,0.709842824,0.007342816,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1981,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.1304814201671113,0.138790193,0.794168918,0.067040888,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1982,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5849029215036466,0.194338101,0.725085861,0.080576039,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1983,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.1893096750672044,0.17545752,0.559505096,0.264580855,4.56529e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1984,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.17907348014666932,0.492194218,0.460534284,0.045498646,0.0017728520000000001,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,10,NA,12.181358207049556
1200,TYEE CREEK,1985,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3770578147593748,0.370820705,0.605432917,0.023746378,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1986,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.47355127916681383,0.112026474,0.799713213,0.088260313,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1987,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3545805066849599,0.107184036,0.760114635,0.132491723,2.09605e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1988,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.6002439691812572,0.067719023,0.793794816,0.137845503,0.003546099,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1989,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4980336279245441,0.121743489,0.635453626,0.238942462,0.003860422,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,2,NA,3.9843306469528974
1200,TYEE CREEK,1990,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4680051835975322,0.011478832,0.92783509,0.059932613,7.53466e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1991,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3550198386482962,0.130959458,0.45693836,0.410616461,0.001485721,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1992,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5673112990461662,0.037362136,0.877477468,0.081375433,0.003784963,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,1,NA,2.3111303757079065
1200,TYEE CREEK,1993,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.48923874652161015,0.044506774,0.699309101,0.251401203,0.004782922,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1994,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5269885201530278,0.097864748,0.64105794,0.252010048,0.009067263,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,30,NA,63.4234078414028
1200,TYEE CREEK,1995,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.30425170585702294,0.202224658,0.575100681,0.209931475,0.012743185,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1996,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.17623652053684907,0.236010961,0.673546814,0.083631793,0.006810432,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,23,NA,27.920635684151918
1200,TYEE CREEK,1997,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.17232166155356632,0.136149443,0.816562034,0.046408017,7.16801e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,1998,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.542143262243018,0.12256204,0.828015044,0.048649393,7.73523e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,30,NA,65.5226788776082
1200,TYEE CREEK,1999,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.12850538620333207,0.125920036,0.670742577,0.201360187,0.0019772,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,15,NA,17.211810334262964
1200,TYEE CREEK,2000,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.21099945955807617,0.098899426,0.837313443,0.05901642,0.004770711,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2001,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.13801986440157488,0.283833921,0.686866081,0.029299997,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2002,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.298574021600294,0.199157059,0.675227201,0.125615739,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,8,NA,11.40533747873424
1200,TYEE CREEK,2003,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3075424326141031,0.103552054,0.849815148,0.045304824,0.001327974,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2004,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3539809748332793,0.16331283,0.605765883,0.230921287,0.00295858,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2005,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4483470798224462,0.130621709,0.733028191,0.122764228,0.013585871,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2006,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.4072891181994019,0.167,0.792,0.041,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2007,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.262671427512747,0.04040404,0.863636364,0.095959596,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2008,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.20237154263758672,0.395008918,0.466461382,0.137358326,0.001171374,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2009,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.2792789528669154,0.037342421,0.907822746,0.052348022,0.002486811,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2010,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.06519366639188244,0.2275281,0.562395504,0.210076396,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2011,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3803104228761047,0.017723127,0.963936844,0.017592154,7.47876e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2012,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.13440884365802455,0.13688274986113905,0.5271601462043068,0.335957103934554,0,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2013,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.23259989963926758,0.07283656310311008,0.7980283061630786,0.11499346237681181,0.01414166835699941,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2014,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.1926544097568797,0.08197777458094001,0.7091054191127029,0.2068013303783552,0.002115475928001907,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2015,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.32705291611290965,0.2633875959945129,0.6370860487347006,0.09867253058638865,8.538246843977686e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2016,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.5183119090566545,0.050826697368566535,0.9025116416135271,0.04666166101790644,0.0044444444444444444,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2017,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.49259432349174387,0.23046324131575127,0.5690766625854558,0.2001492671498231,3.108289489698199e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2018,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,0.3356116103102972,0.30445832517624843,0.6487114342249999,0.04667784977896474,1.5239081978676855e-4,Data/NuSEDS/NuSEDS_20220309.csv,Data/From PSF/AgeComp(2018).xlsx,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,NA,NA,NA
1200,TYEE CREEK,2019,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
1200,TYEE CREEK,2020,920-325000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,17,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
776,TZOONIE RIVER,1950,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,16,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
776,TZOONIE RIVER,1951,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,16,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
776,TZOONIE RIVER,1952,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,16,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,NA,NA,NA
776,TZOONIE RIVER,1953,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,16,NA,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,FALSE,3500,NA,NA
776,TZOONIE RIVER,1954,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,CM,CM-4,GEORGIA STRAIT,16,0.8818671011945841,NA,NA,NA,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,Data/From PSF/CU based Return year Reconstructions.xlsx,FALSE,15000,NA,126975.63635264247
