"MAP_LABEL","GFE_ID","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","CMNTS","EFFECTIVE_DT","WATERSHED_CDE","FWA_WATERSHED_CDE"
72,824,"PHILLIPS RIVER","Stream","CO","50.5684244020302","-125.365434019782","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50612,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-447800-00000-00000-0000-0000-000-000-000-000-000-000","900-449592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
73,704,"PHYLLIS LAKE CREEK","Stream","CO","50.7979888782588","-126.837224993619","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49897,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-628000-19700-00000-0000-0000-000-000-000-000-000-000","905-468556-206122-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
74,704,"PHYLLIS LAKE CREEK","Stream","CO","50.7979888782588","-126.837224993619","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49896,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-628000-19700-00000-0000-0000-000-000-000-000-000-000","905-468556-206122-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
75,841,"POTTS LAGOON CREEK","Stream","CO","50.554402127179","-126.423888957084","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50782,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-535200-26900-00000-0000-0000-000-000-000-000-000-000","905-447836-379116-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
76,846,"PROTECTION POINT CREEK","Stream","CO","50.6361631631471","-126.183286708509","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50833,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-558500-00000-00000-0000-0000-000-000-000-000-000-000","900-561276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
77,846,"PROTECTION POINT CREEK","Stream","CO","50.6361631631471","-126.183286708509","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50832,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-558500-00000-00000-0000-0000-000-000-000-000-000-000","900-561276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
78,909,"QUASHELLA RIVER","Stream","CO","51.2093645759511","-127.415438292437","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49646,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-973100-00000-00000-0000-0000-000-000-000-000-000-000","900-973318-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
79,899,"RAINBOW CREEK","Stream","CO","51.1342418889905","-126.720256086952","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49546,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-878100-00000-00000-0000-0000-000-000-000-000-000-000","900-877173-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
80,899,"RAINBOW CREEK","Stream","CO","51.1342418889905","-126.720256086952","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49547,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-878100-00000-00000-0000-0000-000-000-000-000-000-000","900-877173-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
81,833,"READ CREEK","Stream","CO","50.5363944985246","-125.779052879934","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50702,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-501200-00000-00000-0000-0000-000-000-000-000-000-000","900-504444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
82,886,"RICHMOND BAY CREEK","Stream","CO","50.8859964647388","-126.965737958752","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50177,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-767000-00000-00000-0000-0000-000-000-000-000-000-000","900-765490-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
83,837,"ROBBERS KNOB CREEK","Stream","CO","50.5209389422907","-126.055279146299","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50742,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-524300-00000-00000-0000-0000-000-000-000-000-000-000","900-527134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
84,912,"ROWLEY CREEK","Stream","CO","51.1277060827559","-127.616444238943","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49676,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-985700-00000-00000-0000-0000-000-000-000-000-000-000","900-986525-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
85,901,"SCHWARTZENBERG LAGOON CREEK","Stream","CO","51.0636708399946","-127.146024844257","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49566,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-910400-00000-00000-0000-0000-000-000-000-000-000-000","900-910077-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
86,867,"SCOTT COVE CREEK","Stream","CO","50.7669041290411","-126.459487208823","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51042,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-557500-33700-00000-0000-0000-000-000-000-000-000-000","905-458062-393845-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
87,867,"SCOTT COVE CREEK","Stream","CO","50.7669041290411","-126.459487208823","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51043,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-557500-33700-00000-0000-0000-000-000-000-000-000-000","905-458062-393845-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
88,897,"SEYMOUR RIVER","Stream","CO","51.1933066845446","-126.67254748786","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49527,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-875400-00000-00000-0000-0000-000-000-000-000-000-000","900-874507-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
89,897,"SEYMOUR RIVER","Stream","CO","51.1933066845446","-126.67254748786","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49526,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-875400-00000-00000-0000-0000-000-000-000-000-000-000","900-874507-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
90,890,"SHELTER BAY CREEK","Stream","CO","50.9653405383406","-127.41170869298","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50217,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-799300-00000-00000-0000-0000-000-000-000-000-000-000","900-798716-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
91,835,"SHOAL CREEK","Stream","CO","50.5483265044898","-125.905220837859","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50722,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-519300-00000-00000-0000-0000-000-000-000-000-000-000","900-522310-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
92,866,"SHOAL HARBOUR CREEK","Stream","CO","50.7308075421896","-126.482231552993","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51032,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-557500-27600-00000-0000-0000-000-000-000-000-000-000","905-458062-328571-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
93,851,"SIM RIVER","Stream","CO","51.0225256143121","-125.612358644062","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50882,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-596000-00000-00000-0000-0000-000-000-000-000-000-000","900-598651-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
94,870,"SIMOOM SOUND CREEK","Stream","CO","50.8491322825452","-126.466528108115","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51072,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-654400-00000-00000-0000-0000-000-000-000-000-000-000","900-655780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
95,817,"SOUTHGATE RIVER","Stream","CO","50.8861249123656","-124.787490487357","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50542,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-404100-00000-00000-0000-0000-000-000-000-000-000-000","900-405080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
96,1126,"ST. AUBYN CREEK","Stream","CO","50.3205527735019","-125.243193650823","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,52762,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-377500-87100-00000-0000-0000-000-000-000-000-000-000","905-429697-845438-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
97,829,"STAFFORD RIVER","Stream","CO","50.7201945034569","-125.476336997066","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50662,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-471200-00000-00000-0000-0000-000-000-000-000-000-000","900-474796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
98,896,"TAALTZ CREEK","Stream","CO","51.0553889491566","-126.645457441606","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49516,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-865700-00000-00000-0000-0000-000-000-000-000-000-000","900-864877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
99,896,"TAALTZ CREEK","Stream","CO","51.0553889491566","-126.645457441606","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49517,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-865700-00000-00000-0000-0000-000-000-000-000-000-000","900-864877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
100,882,"TANCRED CREEK","Stream","CO","50.88551222897","-126.996001040812","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51187,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-765700-00000-00000-0000-0000-000-000-000-000-000-000","900-763977-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
101,818,"TEAQUAHAN RIVER","Stream","CO","50.9312823105704","-124.830975976822","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50552,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-406500-00000-00000-0000-0000-000-000-000-000-000-000","900-407171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
102,1128,"THURSTON BAY CREEK","Stream","CO","50.378448303562","-125.31681741487","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,52782,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-377500-36200-00000-0000-0000-000-000-000-000-000-000","905-429697-345614-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
103,834,"TUNA RIVER","Stream","CO","50.4927054269968","-125.976798708499","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50712,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-510300-00000-00000-0000-0000-000-000-000-000-000-000","900-513545-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
104,834,"TUNA RIVER","Stream","CO","50.4927054269968","-125.976798708499","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,50713,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-510300-00000-00000-0000-0000-000-000-000-000-000-000","900-513545-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
105,868,"VINER SOUND CREEK","Stream","CO","50.7885250709646","-126.359822629267","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51052,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-557500-39800-00000-0000-0000-000-000-000-000-000-000","905-458062-453645-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
106,903,"WAAMTX CREEK","Stream","CO","51.1027753866706","-126.908422079486","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,49586,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-935700-00000-00000-0000-0000-000-000-000-000-000-000","900-935525-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
107,869,"WAHKANA BAY CREEK","Stream","CO","50.8160863791816","-126.299771127154","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51062,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-557500-54200-00000-0000-0000-000-000-000-000-000-000","905-458062-593785-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
108,1131,"WAIATT BAY CREEK","Stream","CO","50.2624008801141","-125.238101821938","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,52812,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-291000-62900-00000-0000-0000-000-000-000-000-000-000","905-405793-629037-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
109,874,"WAKEMAN RIVER","Stream","CO","51.0380000655011","-126.518188757117","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51113,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-692800-00000-00000-0000-0000-000-000-000-000-000-000","900-690764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
110,874,"WAKEMAN RIVER","Stream","CO","51.0380000655011","-126.518188757117","SC","SFj","SC+SFj","SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS","SC+SFj","51.0766725450001","-126.463631883","Current","12","CO-12",2,51112,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-692800-00000-00000-0000-0000-000-000-000-000-000-000","900-690764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
