GFE_ID,BroodYear,River,Species,Indicator,xLONG,yLAT,StatArea,CU,CU_2,Spawners,Returns,Recruits
1837,1952,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,75,NA,NA
1837,1953,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,75,NA,NA
1837,1954,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,75,112.506562,NA
1837,1955,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,75,112.506562,NA
1837,1956,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,37.50218733,NA
1837,1957,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1958,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,37.50218733,261.7903276
1837,1959,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,37.50218733,NA
1837,1960,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1961,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,200,300.0174987,NA
1837,1962,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,37.50218733,NA
1837,1963,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,35.87138455,NA
1837,1964,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1965,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1966,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,38.91762119,NA
1837,1967,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1968,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1969,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,25,35.87138455,NA
1837,1970,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1971,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1972,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1973,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1974,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,50,75.69260971,NA
1837,1975,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1976,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1977,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,10,15.56704848,NA
1837,1978,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1979,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1980,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1981,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,7.68812209
1837,1982,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,11.72982466
1837,1983,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,15.70768678
1837,1984,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,4,7.097415169,NA
1837,1985,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,6,11.00106941,NA
1837,1986,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,8,16.09946193,NA
1837,1987,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,8,13.07027307,NA
1837,1988,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,15,24.26645429,NA
1837,1989,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1990,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1991,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1992,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1993,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,2,3.043147205,NA
1837,1994,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1995,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1996,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,1997,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,40,72.1621528,NA
1837,1998,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,30,35.39708894,NA
1837,1999,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2000,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2001,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2002,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,65,75.48439483,NA
1837,2003,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2004,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2005,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2006,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2007,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2008,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2009,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2010,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2011,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2012,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2013,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2014,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2015,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2016,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1837,2017,WINDY BAY CREEK,CO,N,52.77534,-128.2031,7,CO-26,CO-26,NA,NA,NA
1838,1950,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,NA,NA
1838,1951,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,6500,NA,NA
1838,1952,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,1953,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,NA,NA
1838,1954,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2250.13124,1691.596163
1838,1955,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2250.13124,385.9395101
1838,1956,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2250.13124,NA
1838,1957,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2250.13124,NA
1838,1958,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,200,300.0174987,4391.003607
1838,1959,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,400,600.0349973,3043.970186
1838,1960,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,4278.635832
1838,1961,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,5250.306227,3145.338593
1838,1962,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2250.13124,4057.383944
1838,1963,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,5021.993836,1413.117451
1838,1964,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2426.645429,868.3329804
1838,1965,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,4936.133665,2077.2161
1838,1966,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1200,1868.045817,1352.085324
1838,1967,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,200,279.6740115,1474.079294
1838,1968,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2335.057271,3306.207704
1838,1969,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1000,1434.855382,4577.480027
1838,1970,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,750,1145.903882,2116.799705
1838,1971,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2291.807763,2859.525329
1838,1972,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3500,5833.787017,594.3540278
1838,1973,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1000,1447.443958,784.5342397
1838,1974,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,2500,3784.630485,1214.343133
1838,1975,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,400,554.6468591,2232.12106
1838,1976,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,693.3085739,2765.050115
1838,1977,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,650,1011.858151,791.6701254
1838,1978,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1000,1718.894119,1022.973694
1838,1979,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,2000,3510.947646,1932.015426
1838,1980,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,906.6794139,2225.450943
1838,1981,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,300,505.142327,4428.624624
1838,1982,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,2313.230381,2722.772098
1838,1983,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,982.2533459,3363.415324
1838,1984,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3000,5323.061377,1455.808371
1838,1985,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1200,2200.213882,805.4920198
1838,1986,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,2000,4024.865482,816.8419367
1838,1987,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1050,1715.47334,1078.225398
1838,1988,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,808.8818096,1524.864574
1838,1989,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,797.0741944,1465.540777
1838,1990,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,500,866.1234717,1682.274429
1838,1991,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1000,1606.733065,1056.946442
1838,1992,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,800,1320.935497,433.9549842
1838,1993,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1200,1825.888323,542.2385238
1838,1994,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,800,1324.506916,1737.903266
1838,1995,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,300,390.3336307,3925.772151
1838,1996,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,300,542.6564549,1710.227542
1838,1997,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,300,541.216146,2573.294514
1838,1998,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,4000,4719.611859,5322.030468
1838,1999,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1650,1947.98996,2763.154484
1838,2000,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1000,1117.881937,2462.921219
1838,2001,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,5000,6199.668795,3956.621948
1838,2002,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,2700,3135.505631,NA
1838,2003,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,1835.506357,NA
1838,2004,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3000,4026.264796,NA
1838,2005,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,3000,3783.239008,NA
1838,2006,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2007,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2008,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,1500,1928.146031,NA
1838,2009,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2010,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2011,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2012,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2013,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2014,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2015,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2016,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1838,2017,CANOONA RIVER,CO,Y,53.0737,-128.5697,6,CO-30,CO-30,NA,NA,NA
1839,1950,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,NA,NA
1839,1951,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,700,NA,NA
1839,1952,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,1953,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,NA,NA
1839,1954,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,200,300.0174987,NA
1839,1955,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,75,112.506562,NA
1839,1956,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,75,112.506562,37.50181231
1839,1957,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,400,600.0349973,37.50181231
1839,1958,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,37.50181231
1839,1959,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,37.50218733,108.9497021
1839,1960,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,37.50218733,216.3628779
1839,1961,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,37.50218733,NA
1839,1962,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,37.50218733,NA
1839,1963,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,200,286.9710764,363.2916925
1839,1964,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,40.44409048,164.0077704
1839,1965,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,509.8296094
1839,1966,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,300,467.0114543,891.7619146
1839,1967,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,75,104.8777543,764.2964989
1839,1968,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,200,311.3409695,1008.653734
1839,1969,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,700,1004.398767,496.4910635
1839,1970,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,400,611.1487369,NA
1839,1971,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,750,1145.903882,NA
1839,1972,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,400,666.7185163,NA
1839,1973,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,50,72.37219788,NA
1839,1974,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,34.52426213
1839,1975,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,68.37221906
1839,1976,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,119.9189408
1839,1977,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,20,31.13409695,88.81186337
1839,1978,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,42.97235296,71.11923854
1839,1979,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,75,131.6605367,55.64337028
1839,1980,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,50,90.66794139,197.136348
1839,1981,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,50,84.19038783,317.5905161
1839,1982,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,38.55383968,NA
1839,1983,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,50,98.22533459,NA
1839,1984,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,250,443.5884481,NA
1839,1985,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,2,3.667023137,62.28663804
1839,1986,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,23.7785716
1839,1987,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,79.22052914
1839,1988,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,50,80.88818096,210.2376406
1839,1989,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,10,15.94148389,267.4468788
1839,1990,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,25,43.30617358,146.5118488
1839,1991,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,105,168.7069718,NA
1839,1992,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,190,313.7221806,NA
1839,1993,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,100,152.1573602,134.2448833
1839,1994,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,80,132.4506916,58.49331589
1839,1995,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,123.4711303
1839,1996,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,100,180.885485,NA
1839,1997,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,10,18.0405382,NA
1839,1998,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,135,159.2869003,NA
1839,1999,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,29,34.23739929,NA
1839,2000,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2001,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2002,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2003,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2004,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2005,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2006,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2007,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2008,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2009,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2010,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2011,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2012,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2013,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2014,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2015,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2016,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1839,2017,SODA CREEK,CO,N,52.83626,-128.5519,6,CO-30,CO-30,NA,NA,NA
1840,1950,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,75,NA,NA
1840,1951,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,400,NA,NA
1840,1952,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1953,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,NA,NA
1840,1954,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,1074.896818,959.0254492
1840,1955,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,75,107.4896818,254.7057585
1840,1956,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,1074.896818,183.6206822
1840,1957,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,1074.896818,959.0254492
1840,1958,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,200,286.6391515,254.5261521
1840,1959,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,25,35.82989394,177.1130678
1840,1960,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,1074.896818,NA
1840,1961,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,200,286.6391515,NA
1840,1962,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,25,35.82989394,NA
1840,1963,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,750,1034.169733,NA
1840,1964,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,75,114.718103,NA
1840,1965,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1966,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1967,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1968,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1969,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1970,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1971,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1972,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1973,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1974,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,50,72.22868166,NA
1840,1975,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,NA
1840,1976,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,12,16.05991655,NA
1840,1977,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,10,14.79817627,NA
1840,1978,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,39.06887682
1840,1979,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,50,81.9925351,34.08098936
1840,1980,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,21.24635986
1840,1981,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,25,39.56985623,35.62685791
1840,1982,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,25,36.69700223,2.758145302
1840,1983,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,10,18.02271035,NA
1840,1984,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,25,41.36908498,NA
1840,1985,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,1,1.701174515,NA
1840,1986,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,5,9.193470123,2.500316704
1840,1987,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,1,1.542541228,9.037818875
1840,1988,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,13.34883528
1840,1989,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,1,1.510389897,NA
1840,1990,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,5,8.107213685,NA
1840,1991,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,10,14.81385859,NA
1840,1992,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,3,4.458506475,30.12457925
1840,1993,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,10,14.13129297,16.58864163
1840,1994,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,NA,NA,19.6759033
1840,1995,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,26,32.4150517,NA
1840,1996,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,10,16.75152731,NA
1840,1997,LITTLE CREEK,CO,N,52.68856,-128.5819,6,CO-27,CO-27,9,14.51741872,NA
