SpeciesId,StatArea,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
SX,10,1988,207090.7062,,2206.792901,348572.6692,312382.8563,2586.323842,0,665748.6422,0.595186543,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1989,29277.82382,,0,89608.99555,6706.047088,0,0,96315.04264,0.155670418,,0,0.89285,0.10714,0,0
CM,02E,1989,450187.3146,,67387.71553,251985.2417,54994.08203,546.8695925,0,374913.9088,0.23279565,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1989,59558.73787,,4608.014858,133515.6956,19343.55647,1200.352814,0,158667.6197,0.347892779,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1989,60137.64817,,6580.076173,355256.7795,17167.13731,918.8052001,0,379922.7982,0.528068291,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1989,33726.98377,,400.7432404,28492.36522,2135.844014,55.96086416,0,31084.91333,0.441121587,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1989,11609.72053,,183.1447186,6836.286398,125.5773659,0,0,7145.008482,0.385300605,,0.09714,0.87428,0.02857,0,0
CM,6,1989,408967.2338,,31684.4904,97556.84788,32434.04638,356.3728222,0,162031.7575,0.035714434,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1989,266166.234,,38521.52222,187098.1797,26926.56057,837.4386966,0,253383.7011,0.271494438,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1989,219495.1229,,60931.13729,309269.8902,84004.01367,2037.32823,0,456242.3694,0.519456297,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1989,6995.588147,,6660.579463,6056.053929,5569.090167,0,0,18285.72356,0.587927322,,0.16666,0.66666,0.16666,0,0
CM,10,1989,31135.11644,,17713.27104,18331.69206,2323.723364,0,0,38368.68647,0.220396483,,0.4643,0.4852,0.05049,0,0
CN,3,1989,29201.17344,,3986.726083,13333.05461,20862.38024,2657.20844,85.88462693,40925.25401,0.21504698,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1989,72422,,5264.004683,41030.00107,68428.88371,57658.18741,2072.015413,174453.0923,0.500328208,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1989,671.8552658,,60.53968636,466.0329592,379.5759576,17.05468531,1.874791649,925.0780801,0.203477605,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1989,25422,,3952.152697,18408.25979,19674.69169,3726.299176,11.66296537,45773.06631,0.322959183,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1989,337.5,,57.82317416,1279.252673,417.8074429,17.87993177,0,1772.763222,0.320133352,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1989,60534.2106,,114606.6691,1744.555181,0,0,0,116351.2243,0.272056243,,0.97333,0.02666,0,0,0
CO,02W,1989,11078.67822,,23761.95179,0,0,0,0,23761.95179,0.272056243,,1,0,0,0,0
CO,3,1989,121749.9103,,277839.4451,76574.561,1537.36589,26.14979705,0,355977.5218,0.571620185,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1989,202872.306,,432667.7082,64894.61071,1849.084773,0,0,499411.4036,0.614893016,,0.75139,0.24624,0.00236,0,0
CO,6,1989,102996.0064,,277229.9667,45824.31489,1294.34814,0,0,324348.6297,0.467521677,,0.81662,0.17795,0.00542,0,0
CO,7,1989,13072.83818,,20993.88431,1789.549654,0,0,0,22783.43396,0.372705824,,0.91212,0.08787,0,0,0
CO,8,1989,24690.96832,,36358.57845,10927.88818,0,0,0,47286.46663,0.380585829,,0.74897,0.25102,0,0,0
CO,9,1989,373.2975607,,,,,,,0,0.290295857,,0.79411,0.20588,0,0,0
CO,10,1989,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKo,02E,1989,39119.30179,30379.78981,,0,,0,,30379.78981,0.064854189,1,0,0,0,0,0
PKo,3,1989,1037584.054,3447405.818,,0,,0,,3447405.818,0.582132082,1,0,0,0,0,0
PKo,4,1989,6737561.314,31393015.47,,0,,0,,31393015.47,0.491988717,1,0,0,0,0,0
PKo,5,1989,292243.3447,223156.2624,,0,,0,,223156.2624,0.364541363,1,0,0,0,0,0
PKo,6,1989,920217.2669,1376547.531,,0,,0,,1376547.531,0.055770279,1,0,0,0,0,0
PKo,7,1989,456877.3324,520426.9614,,0,,0,,520426.9614,0.077111195,1,0,0,0,0,0
PKo,8,1989,792214.3065,3722858.744,,0,,0,,3722858.744,0.169288275,1,0,0,0,0,0
PKo,9,1989,49931.09504,9492.669415,,0,,0,,9492.669415,0.094534147,1,0,0,0,0,0
PKo,10,1989,38887.07994,34217.24796,,0,,0,,34217.24796,0.206630286,1,0,0,0,0,0
SX,1,1989,26953.8273,,124.9671321,5072.687617,3380.413431,147.0201554,0,8725.088335,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1989,7681.029625,,393.2643166,16001.74543,1915.223028,0,0,18310.23277,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1989,127418,,22599.97536,605928.0432,490435.0369,141085.5163,163.624612,1260212.196,0.782817384,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1989,1210547,,54616.74518,2215164.078,1387409.837,61310.11245,0,3718500.773,0.540272986,,0.013,0.46597,0.51008,0.01092,0
SX,6,1989,58262.57231,,5656.991019,32630.0674,13356.45298,0,0,51643.5114,0.071432474,,0.05769,0.77564,0.16666,0,0
SX,7,1989,14516.73665,,432.6251631,7808.90665,6629.292251,62.94778329,14.94953034,14948.72138,0.345259378,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1989,48179.53629,,29263.27476,66012.36483,76908.78016,3006.573392,0,175190.9931,0.41894636,,0.12787,0.60919,0.25,0.01293,0
SX,9,1989,267954,,17133.87557,173394.8131,130299.5967,2058.136007,9.41198794,322895.8333,0.194607755,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1989,166877.0925,,2497.450035,185361.707,141946.0735,947.9794445,0,330753.21,0.318429724,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1990,7295.795078,,0,55883.72573,5781.362467,0,0,61665.0882,0.543664712,,0,0.89285,0.10714,0,0
CM,02E,1990,459726.5338,,65785.81494,300471.6982,38749.61684,845.2176326,0,405852.3476,0.393723397,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1990,86501.62615,,15208.28678,63487.6819,22754.51422,728.9985783,0,102179.4815,0.388554158,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1990,54621.42806,,41379.34079,90191.52734,20519.9828,495.841568,0,152586.6925,0.449588616,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1990,8810.222589,,633.1636715,22763.60067,2126.512838,58.21150783,0,25581.48869,0.454457384,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1990,8644.057102,,759.5873775,3842.667397,536.7573049,0,0,5139.012079,0.39010694,,0.09714,0.87428,0.02857,0,0
CM,6,1990,343771.4517,,30310.6052,220102.128,39438.59233,172.2266235,0,290023.5521,0.309682644,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1990,248057.0606,,78570.16924,268924.7631,39694.59422,677.7358468,0,387867.2624,0.463579292,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1990,506512.7581,,72509.8755,671540.8579,99538.0364,1253.368899,0,844842.1387,0.575976643,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1990,9502.164974,,1514.013482,22276.36067,12208.95388,0,0,35999.32804,0.665277238,,0.16666,0.66666,0.16666,0,0
CM,10,1990,68309.38688,,17542.28906,22329.11187,3699.394648,0,0,43570.79557,0.075280505,,0.4643,0.4852,0.05049,0,0
CN,3,1990,26511.46014,,5093.075096,12571.29913,10752.4753,5009.936571,75.16006405,33501.94616,0.216575069,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1990,64188,,6829.555163,24866.78607,76595.70404,91187.51469,800.8303494,200280.3903,0.495790762,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1990,1123.90871,,103.2153534,265.5249656,279.4344593,24.37229143,1.661099748,674.2081694,0.333333333,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1990,20282,,4483.19242,12902.21766,24346.13651,2950.730239,9.436051907,44691.71288,0.434455457,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1990,765,,93.60385415,871.0222963,210.9831949,11.19743586,0,1186.806781,0.27229564,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1990,42360.67238,,63676.2641,4624.771472,0,0,0,68301.03557,0.30857367,,0.97333,0.02666,0,0,0
CO,02W,1990,9836.209636,,40728.46391,0,0,0,0,40728.46391,0.30857367,,1,0,0,0,0
CO,3,1990,254029.5425,,114849.7901,271345.0796,941.3926939,23.62415129,0,387159.8865,0.648299697,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1990,348266.4778,,198022.1078,192413.5861,378.9588561,0,0,390814.6527,0.697398413,,0.75139,0.24624,0.00236,0,0
CO,6,1990,142055.8427,,210280.1049,42497.76394,464.6432764,0,0,253242.5121,0.530245788,,0.81662,0.17795,0.00542,0,0
CO,7,1990,16450.89972,,18574.29124,5941.699279,0,0,0,24515.99051,0.422715102,,0.91212,0.08787,0,0,0
CO,8,1990,48268.05837,,32604.51883,18041.9088,0,0,0,50646.42763,0.43165282,,0.74897,0.25102,0,0,0
CO,9,1990,54085.72613,,,,,,,0,0.329255511,,0.79411,0.20588,0,0,0
CO,10,1990,,,,,,,,0,,,0.77485,0.22514,0,0,0
PKe,1,1990,2113318.679,1928340.392,,0,,0,,1928340.392,0.393272434,1,0,0,0,0,0
PKe,02E,1990,1333620.949,1031149.782,,0,,0,,1031149.782,0.200959965,1,0,0,0,0,0
PKe,02W,1990,285523.7617,272567.3307,,0,,0,,272567.3307,0.494575537,1,0,0,0,0,0
PKe,3,1990,268043.6487,721445.8564,,0,,0,,721445.8564,0.441983039,1,0,0,0,0,0
PKe,4,1990,4655182.958,4435827.912,,0,,0,,4435827.912,0.506960579,1,0,0,0,0,0
PKe,5,1990,307150.6056,112526.4149,,0,,0,,112526.4149,0.330273231,1,0,0,0,0,0
PKe,6,1990,1225483.23,1385822.638,,0,,0,,1385822.638,0.613239985,1,0,0,0,0,0
PKe,7,1990,563143.5519,468867.168,,0,,0,,468867.168,0.405030049,1,0,0,0,0,0
PKe,8,1990,4121071.221,9312530.227,,0,,0,,9312530.227,0.469864401,1,0,0,0,0,0
PKe,9,1990,426431.6797,473353.182,,0,,0,,473353.182,0.293533088,1,0,0,0,0,0
PKe,10,1990,62344.469,77312.22345,,0,,0,,77312.22345,0.721399704,1,0,0,0,0,0
SX,1,1990,942.0764204,,22.15147431,20922.01826,2719.872875,399.0547076,0,24063.09732,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1990,10510.88264,,713.1697126,3228.005009,1149.133817,0,0,5090.308538,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1990,177461,,24796.46046,235864.0212,684697.3147,127283.5857,154.3701117,1072795.752,0.613898782,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1990,1054411,,61826.18618,1267432.176,2861600.95,81816.68737,0,4272676,0.612594769,,0.013,0.46597,0.51008,0.01092,0
SX,6,1990,28708.06811,,2427.029807,62158.87732,6433.51293,0,0,71019.42006,0.634026705,,0.05769,0.77564,0.16666,0,0
SX,7,1990,6120.853278,,461.9773018,14413.89685,1264.201315,179.3943641,15.10834744,16334.57817,0.713266719,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1990,57851.62562,,13856.36903,187409.9011,58127.08557,2018.698512,0,261412.0542,0.685378033,,0.12787,0.60919,0.25,0.01293,0
SX,9,1990,581825,,8060.358155,70149.23258,177293.716,724.7230714,50.21305513,256278.2429,0.287854512,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1990,149065.2909,,1328.077737,84227.94647,52028.27185,707.2767805,0,138291.5728,0.297439429,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1991,1897.181884,,0,48178.02055,1172.426237,0,0,49350.44679,0.609084941,,0,0.89285,0.10714,0,0
CM,02E,1991,349082.4856,,78444.17951,211716.6565,59889.70654,530.5529825,0,350581.0956,0.436896965,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1991,109538.5964,,7231.650699,74682.82076,13819.2774,766.6870616,0,96500.43592,0.3101304,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1991,67995.93234,,10505.26313,107806.4768,11073.79502,354.8361806,0,129740.3711,0.573243588,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1991,15166.63056,,505.8577927,22664.14999,2212.037298,124.0778884,0,25506.12296,0.55990575,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1991,11772.40942,,426.9630441,16424.77353,376.9175952,0,0,17228.65417,0.480641842,,0.09714,0.87428,0.02857,0,0
CM,6,1991,146196.5157,,68385.03755,267635.9895,19059.74634,111.7346948,0,355192.5081,0.260653624,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1991,292192.8108,,112932.4945,396443.479,32124.67914,585.0134922,0,542085.6661,0.323951397,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1991,150182.973,,157446.1192,795722.1974,61236.02336,1084.033109,0,1015488.373,0.610265596,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1991,10085.65733,,5569.090167,48835.81553,4847.4289,0,0,59252.3346,0.371479236,,0.16666,0.66666,0.16666,0,0
CM,10,1991,44096.43519,,21367.57117,35548.20604,1912.179894,0,0,58827.9571,0.296734887,,0.4643,0.4852,0.05049,0,0
CN,3,1991,7925.683233,,4802.093173,6479.250294,20272.8617,4384.337069,94.30415546,36032.84639,0.385304952,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1991,41940,,4139.144108,27834.57632,121137.5557,35243.81565,883.2975101,189238.3893,0.673934462,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1991,389.3540887,,58.80754272,195.4729316,399.3306211,21.59429672,2.6260203,677.8314125,0.130829016,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1991,21283,,3142.237511,15965.64548,19278.88176,2387.321133,13.53479443,40787.62068,0.259515744,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1991,781.1002994,,63.73333875,439.8463215,132.1297431,5.170658643,0,640.8800621,0.321557414,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1991,68558.97602,,168804.1587,1259.267517,0,0,0,170063.4262,0.22266761,,0.97333,0.02666,0,0,0
CO,02W,1991,15013.16208,,26173.72072,0,0,0,0,26173.72072,0.22266761,,1,0,0,0,0
CO,3,1991,112957.5924,,406974.9148,166155.8105,850.4694465,6.445319593,0,573987.64,0.658935468,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1991,233214.9105,,587138.8002,39434.01274,795.4394171,0,0,627368.2523,0.624222448,,0.75139,0.24624,0.00236,0,0
CO,6,1991,123215.2645,,195015.1198,15255.78757,907.8679902,0,0,211178.7754,0.503604654,,0.81662,0.17795,0.00542,0,0
CO,7,1991,13975.6585,,61670.74079,3739.609216,0,0,0,65410.35001,0.377619082,,0.91212,0.08787,0,0,0
CO,8,1991,45783.89419,,53829.95739,18891.36046,0,0,0,72721.31786,0.384068564,,0.74897,0.25102,0,0,0
CO,9,1991,,,,,,,0,0,,,0.79411,0.20588,0,0,0
CO,10,1991,,,,,,,0,0,,,0.77485,0.22514,0,0,0
PKo,02E,1991,30243.78981,34436.50275,,0,,0,,34436.50275,0.00447666,1,0,0,0,0,0
PKo,3,1991,664026.5273,1910572.201,,0,,0,,1910572.201,0.807383707,1,0,0,0,0,0
PKo,4,1991,8803781.123,3682369.583,,0,,0,,3682369.583,0.719562425,1,0,0,0,0,0
PKo,5,1991,108856.8959,125920.8314,,0,,0,,125920.8314,0.512194304,1,0,0,0,0,0
PKo,6,1991,840712.5313,425074.527,,0,,0,,425074.527,0.389260078,1,0,0,0,0,0
PKo,7,1991,362739.9614,431533.3516,,0,,0,,431533.3516,0.302995447,1,0,0,0,0,0
PKo,8,1991,3607292.744,2031475.592,,0,,0,,2031475.592,0.031042274,1,0,0,0,0,0
PKo,9,1991,7438.669415,17691.74696,,0,,0,,17691.74696,0.216377492,1,0,0,0,0,0
PKo,10,1991,23332.24796,28419.83198,,0,,0,,28419.83198,0.31811442,1,0,0,0,0,0
SX,1,1991,9378.625743,,91.36252516,16833.8078,7382.51209,332.8221513,0,24640.50456,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1991,6468.235473,,143.8665185,1936.803005,14735.80989,0,0,16816.47941,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1991,308716,,9652.289479,329290.2216,617715.6354,120084.5099,110.4567039,1076853.113,0.678083492,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1991,1385427,,35374.57947,2614141.13,3818729.096,41085.91306,0,6509330.718,0.631516956,,0.013,0.46597,0.51008,0.01092,0
SX,6,1991,70899.8485,,4623.38757,29940.5794,13347.88007,0,0,47911.84704,0.26849945,,0.05769,0.77564,0.16666,0,0
SX,7,1991,6385.258236,,852.7305386,2748.719871,3602.836813,181.3001692,12.90816562,7398.495557,0.706077042,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1991,151888.7498,,39338.39905,141643.0131,39028.17122,1172.336249,0,221181.9196,0.411609468,,0.12787,0.60919,0.25,0.01293,0
SX,9,1991,545118.752,,3260.927642,95449.39845,62429.71601,3866.405245,7.407101838,165013.8544,0.236889342,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1991,260113.9305,,603.4755632,30872.53058,38817.7073,360.9925452,0,70654.70599,0.689874977,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1992,9544.16102,,0,9770.218641,10267.18732,0,0,20037.40597,0.488280595,,0,0.89285,0.10714,0,0
CM,02E,1992,236832.4293,,55272.89096,327219.9692,37593.46847,793.7176918,0,420880.0463,0.365771985,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1992,47219.37118,,8506.848207,45356.38981,14533.71995,2377.214415,0,70774.17238,0.186411158,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1992,33043.68791,,12557.0044,58178.74397,7924.674699,2218.816371,0,80879.23945,0.555306833,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1992,8839.864703,,503.6477774,23575.66067,4714.959758,72.88848909,0,28867.1567,0.561748189,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1992,1010.949938,,1824.974837,11533.67841,328.7585705,0,0,13687.41182,0.463776154,,0.09714,0.87428,0.02857,0,0
CM,6,1992,105368.5777,,83153.65852,129342.1943,12365.30623,1062.76963,0,225923.9287,0.292004296,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1992,89528.82953,,166482.8129,320840.1499,27729.63953,948.9116288,0,516001.5139,0.358817606,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1992,198050.9458,,186561.0565,489530.0815,52962.76047,2292.260275,0,731346.1588,0.440518161,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1992,17905.47678,,12208.95388,19389.7156,3240.961605,0,0,34839.63109,0.551953978,,0.16666,0.66666,0.16666,0,0
CM,10,1992,19642.9575,,34017.42205,18374.51025,386.1522978,0,0,52778.0846,0.485111943,,0.4643,0.4852,0.05049,0,0
CN,3,1992,17715.5,,2474.999861,12216.06575,17741.35417,5501.075735,60.28501999,37993.78053,0.509227409,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1992,103365,,4633.14086,44020.90928,46819.45434,38873.12042,810.7280879,135157.353,0.458571151,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1992,602.0939516,,43.2926627,279.3439556,353.8142462,34.1382639,0.920812886,711.5099414,0.197556008,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1992,31442,,3888.312183,12642.65446,15597.7938,3424.302991,12.14824418,35565.21168,0.354747967,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1992,781.1002994,,32.18387718,275.4569221,61.01377199,50.19973744,0,418.8543088,0.37971495,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1992,94916.58022,,45963.26435,2015.216298,0,0,0,47978.48065,0.193890965,,0.97333,0.02666,0,0,0
CO,02W,1992,19154.72403,,9752.555885,0,0,0,0,9752.555885,0.193890965,,1,0,0,0,0
CO,3,1992,166080.0398,,249207.5659,150107.8573,232.0315053,15.04775596,0,399562.5025,0.642195255,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1992,199942.4608,,120330.5827,82772.48994,213.0609986,0,0,203316.1336,0.652770107,,0.75139,0.24624,0.00236,0,0
CO,6,1992,153796.4106,,70006.25364,29808.33234,594.8544383,0,0,100409.4404,0.546970131,,0.81662,0.17795,0.00542,0,0
CO,7,1992,13939.54568,,38814.56462,5372.24318,0,0,0,44186.8078,0.394368611,,0.91212,0.08787,0,0,0
CO,8,1992,29125.56582,,56364.38696,11145.00447,0,0,0,67509.39143,0.400025779,,0.74897,0.25102,0,0,0
CO,9,1992,,,,,,0,,0,,,0.79411,0.20588,0,0,0
CO,10,1992,,,,,,0,0,0,,,0.77485,0.22514,0,0,0
PKe,1,1992,1483057.392,1038130.093,,0,,0,,1038130.093,0.230915144,1,0,0,0,0,0
PKe,02E,1992,1007541.782,840639.5902,,0,,0,,840639.5902,0.022894831,1,0,0,0,0,0
PKe,02W,1992,154891.3307,193557.4547,,0,,0,,193557.4547,0.431731858,1,0,0,0,0,0
PKe,3,1992,382438.1952,448838.9302,,0,,0,,448838.9302,0.469900351,1,0,0,0,0,0
PKe,4,1992,1350349.144,789668.1415,,0,,0,,789668.1415,0.69558126,1,0,0,0,0,0
PKe,5,1992,64268.31779,168229.5674,,0,,0,,168229.5674,0.428860167,1,0,0,0,0,0
PKe,6,1992,819403.6385,503345.2898,,0,,0,,503345.2898,0.40872402,1,0,0,0,0,0
PKe,7,1992,403918.168,388918.357,,0,,0,,388918.357,0.138523242,1,0,0,0,0,0
PKe,8,1992,6601603.227,1252041.175,,0,,0,,1252041.175,0.29110531,1,0,0,0,0,0
PKe,9,1992,274099.182,145144.2033,,0,,0,,145144.2033,0.420941503,1,0,0,0,0,0
PKe,10,1992,3117.22345,14271.22345,,0,,0,,14271.22345,0.95968007,1,0,0,0,0,0
SX,1,1992,26892.92683,,73.51007771,45691.76402,6157.209798,294.0403108,0,52216.52421,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1992,11561.97091,,86.31991111,24836.41197,10946.60163,0,0,35869.33351,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1992,672844,,13475.58023,297076.8456,582778.0458,85924.26997,130.7894165,979385.5311,0.656726957,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1992,1376779,,72961.80803,3488500.657,1917652.458,10960.07873,0,5490075.001,0.67212111,,0.013,0.46597,0.51008,0.01092,0
SX,6,1992,70563.511,,2226.985245,62118.98032,10578.51458,0,0,74924.48014,0.28036446,,0.05769,0.77564,0.16666,0,0
SX,7,1992,5323.121192,,162.6151068,7833.5539,3641.111732,154.8979874,9.998070989,11802.1768,0.528515142,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1992,119273.3847,,29731.67021,95103.12988,22665.16748,1436.159546,0,148936.1271,0.478803626,,0.12787,0.60919,0.25,0.01293,0
SX,9,1992,569245,,4437.020482,33610.20893,333063.1947,570.3468415,0.773277182,371681.5442,0.472140259,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1992,220096.4027,,221.1952037,23033.64715,19812.47419,857.3572948,0,43924.67384,0.768126609,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1993,76468.07502,,0,85559.89436,5633.49815,0,0,91193.39251,0.238077979,,0,0.89285,0.10714,0,0
CM,02E,1993,247225.7491,,85427.35358,205399.7975,56240.56788,797.4079311,0,347865.1269,0.321817735,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1993,131667.7715,,5166.381229,47701.26892,45063.71673,2829.276065,0,100760.6429,0.312618488,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1993,142222.8255,,6776.501429,41634.11185,49553.56561,834.6007809,0,98798.77968,0.695639282,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1993,16587.50881,,523.9035705,50251.54479,2769.762586,15.93054544,0,53561.14149,0.479513481,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1993,4568.63132,,1281.519824,10060.01226,936.5079381,0,0,12278.04002,0.415722387,,0.09714,0.87428,0.02857,0,0
CM,6,1993,130635.2427,,40186.21216,83912.75581,117613.1723,146.7705158,0,241858.9108,0.082445267,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1993,185499.1024,,134733.8864,276945.3872,44978.41121,628.7154786,0,457286.4002,0.348662255,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1993,234637.6215,,114772.7806,423392.36,111993.2877,953.0876136,0,651111.5159,0.443008144,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1993,5584.080894,,4847.4289,12963.84642,18747.40618,0,0,36558.6815,0.385289392,,0.16666,0.66666,0.16666,0,0
CM,10,1993,25014.70506,,17583.2634,3710.612885,363.9439124,0,0,21657.82019,0.337914871,,0.4643,0.4852,0.05049,0,0
CN,3,1993,25852.75824,,4666.398063,10690.62435,22260.27136,3516.626166,68.04095821,41201.9609,0.439378062,,0.11044,0.28912,0.47981,0.11857,0.00203
CN,4,1993,119780,,7327.399961,17014.00479,51640.78443,35679.40612,1304.730898,112966.3262,0.516411414,,0.02757,0.16565,0.45584,0.34313,0.00779
CN,6,1993,1011.517839,,61.8681244,247.5038624,559.3423239,11.97056752,1.825352365,882.5102306,0.209285188,,0.08068,0.3643,0.52078,0.03178,0.00244
CN,8,1993,37152,,3079.022858,10228.68027,22373.01519,3073.505778,12.04953073,38766.27363,0.327878555,,0.0811,0.33302,0.50783,0.07772,0.0003
CN,10,1993,1575,,20.15538455,127.1982026,592.3569018,24.29173105,0,764.0022201,0.227366979,,0.04591,0.62755,0.30102,0.02551,0
CO,02E,1993,53219.66015,,73555.39489,1459.560366,0,0,0,75014.95525,0.186502695,,0.97333,0.02666,0,0,0
CO,02W,1993,33132.49562,,33793.02391,0,0,0,0,33793.02391,0.186502695,,1,0,0,0,0
CO,3,1993,69874.50887,,225138.1618,40953.56069,541.7192144,18.99516171,0,266652.4369,0.635824168,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1993,114158.8599,,252575.4102,22170.87685,614.9594273,0,0,275361.2465,0.566825881,,0.75139,0.24624,0.00236,0,0
