Species,River,River_GFE_ID,GFE_ID,WATERSHED_CDE,DFO,CU,BroodYear,area_km2,ln_area_km2,ln_area_km2_std,Spawners,logS,Recruits,Returns,recruitPerSpawner,ln_RS,ECA_age_proxy,ECA_age_proxy_forested_only,ECA_age_proxy_forested_only_std,disturbedarea_m2_3005,disturbedarea_m2_cs,disturbedarea_prct_cs,lake_cover_pct,var_eaubc_KFACTOR,var_eaubc_MELTONS_R,vri_bec_zone,npgo,portion_reporting_vri_cover1_missing,hatchery_enhancement,year_of_enhacement,forested_area_m2,disturbedarea_m2_total,permament_dist_m2,CU_NAME,Y_LAT,X_LONG,lighthouse_location,distance,lighthouse_temp_year,spring_lighthouse_temperature
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1964,122.86346527526679,4.81107370041101,0.6741918928370557,750,6.620073206530356,8781.09448855453,2288.08313949608,11.708125984739373,2.4602831293405334,0.0071,0.0093,-0.5046366250141224,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.6714991486347867,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1965,9.825
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1966,122.86346527526679,4.81107370041101,0.6741918928370557,3000,8.006367567650246,27341.4041075276,8781.09448855453,9.113801369175867,2.2097898985703885,0.0071,0.0093,-0.5046366250141224,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.6577500146436522,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1967,10.6225
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1968,122.86346527526679,4.81107370041101,0.6741918928370557,7500,8.922658299524402,4482.12458346757,27341.4041075276,0.5976166111290093,-0.5148058491492242,0.0039,0.0063,-0.5380505958126635,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-1.101328705252191,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1969,10.4525
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1970,122.86346527526679,4.81107370041101,0.6741918928370557,1500,7.313220387090301,22745.1549422415,4482.12458346757,15.163436628161001,2.7188870450357534,0.0039,0.0063,-0.5380505958126635,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.10583709685440364,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1971,9.625
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1972,122.86346527526679,4.81107370041101,0.6741918928370557,8000,8.987196820661973,14727.2135009925,22745.1549422415,1.8409016876240625,0.6102554992085449,0.0039,0.0063,-0.5380505958126635,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.27628255874164626,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1973,9.93
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1974,122.86346527526679,4.81107370041101,0.6741918928370557,5500,8.612503371220562,8166.69770249989,14727.2135009925,1.4848541277272527,0.39531653694303415,0.0039,0.0063,-0.5380505958126635,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.7670793068607668,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1975,9.7425
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1976,122.86346527526679,4.81107370041101,0.6741918928370557,4000,8.294049640102028,6330.03071014399,8166.69770249989,1.5825076775359976,0.4590107265479628,0.0039,0.0063,-0.5380505958126635,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,1.5256987556463772,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1977,10.22
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1978,122.86346527526679,4.81107370041101,0.6741918928370557,3000,8.006367567650246,12851.0139442291,6330.03071014399,4.283671314743033,1.45481042572588,0.0014,0.0023,-0.5826025568773848,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.536063578476532,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1979,10.7375
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1980,122.86346527526679,4.81107370041101,0.6741918928370557,7500,8.922658299524402,3987.05947219115,12851.0139442291,0.5316079296254866,-0.6318490357277985,0.0014,0.0023,-0.5826025568773848,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.4898159058731036,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1981,10.7125
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1982,122.86346527526679,4.81107370041101,0.6741918928370557,3000,8.006367567650246,12230.8260311681,3987.05947219115,4.0769420103893665,1.4053472001375706,0.0014,0.0023,-0.5826025568773848,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.3487457019352083,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1983,12.005
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1984,122.86346527526679,4.81107370041101,0.6741918928370557,8500,9.047821442478408,17615.5067567917,12230.8260311681,2.0724125596225527,0.728713416364062,0.0014,0.0023,-0.5826025568773848,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.22389978180384176,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1985,10.335
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1986,122.86346527526679,4.81107370041101,0.6741918928370557,9000,9.104979856318357,16764.8707289318,17615.5067567917,1.8627634143257557,0.6220610917816987,0.0014,0.0023,-0.5826025568773848,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.35083888425625054,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1987,10.8525
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1988,122.86346527526679,4.81107370041101,0.6741918928370557,7000,8.85366542803745,22027.0247363788,16764.8707289318,3.146717819482686,1.1463599475487007,0.0012,0.0019,-0.5870577529838569,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.9088616947249768,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1989,11.0625
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1990,122.86346527526679,4.81107370041101,0.6741918928370557,11000,9.305650551780507,5393.69311257266,22027.0247363788,0.4903357375066054,-0.7126649439202339,0.0012,0.0019,-0.5870577529838569,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.7465986809558784,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1991,9.96
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1992,122.86346527526679,4.81107370041101,0.6741918928370557,3000,8.006367567650246,2970.20059375943,5393.69311257266,0.9900668645864766,-0.00998279814788359,0.0012,0.0019,-0.5870577529838569,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-1.96334873075373,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1993,11.0475
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1994,122.86346527526679,4.81107370041101,0.6741918928370557,2000,7.600902459542082,2192.61368111849,2970.20059375943,1.096306840559245,0.09194711335712198,0.0012,0.0019,-0.5870577529838569,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-1.1559751129500355,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1995,10.93
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1996,122.86346527526679,4.81107370041101,0.6741918928370557,2000,7.600902459542082,931.592132363479,2192.61368111849,0.46579606618173947,-0.7640073668622351,0.0012,0.0019,-0.5870577529838569,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-1.0608301113515104,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1997,11.2475
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1998,122.86346527526679,4.81107370041101,0.6741918928370557,800,6.684611727667927,1730.73568382794,931.592132363479,2.163419604784925,0.7716901201980108,2e-4,4e-4,-0.6037647383831274,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,1.489336450345613,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,1999,10.0925
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2000,122.86346527526679,4.81107370041101,0.6741918928370557,1600,7.3777589082278725,2808.31204432906,1730.73568382794,1.7551950277056625,0.5625799776415062,2e-4,4e-4,-0.6037647383831274,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,2.4856980848539685,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2001,9.7975
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2002,122.86346527526679,4.81107370041101,0.6741918928370557,2400,7.783224016336037,2286.00446458958,2808.31204432906,0.9525018602456583,-0.04866321896937366,2e-4,4e-4,-0.6037647383831274,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,1.7145809920559392,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2003,11.165
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2004,122.86346527526679,4.81107370041101,0.6741918928370557,2000,7.600902459542082,471.292314222437,2286.00446458958,0.2356461571112185,-1.445423933357426,2e-4,4e-4,-0.6037647383831274,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-1.2719891559605483,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2005,11.515
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2006,122.86346527526679,4.81107370041101,0.6741918928370557,450,6.1092475827643655,1303.82517141467,471.292314222437,2.8973892698103776,1.0638100797328929,2e-4,4e-4,-0.6037647383831274,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,-0.24525697973177216,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2007,10.175
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2008,122.86346527526679,4.81107370041101,0.6741918928370557,1300,7.170119543449628,936.632400255512,1303.82517141467,0.7204864617350093,-0.3278286538162382,0,0,-0.6082199344895994,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.6154326645312606,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2009,NA
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2010,122.86346527526679,4.81107370041101,0.6741918928370557,925,6.829793737512425,2602.63735143049,936.632400255512,2.8136620015464757,1.0344868383104695,0,0,-0.6082199344895994,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,0.7195691368513972,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2011,NA
PKE,CANOONA RIVER,CANOONA RIVER_1838,1838,915-488300-84200-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,2012,122.86346527526679,4.81107370041101,0.6741918928370557,2550,7.843848638152472,11566.9684712851,2602.63735143049,4.536066067170627,1.5120601313922708,0,0,-0.6082199344895994,0,3610306.855920834,4.7054755868178,0.122,0.28283,0.099321,CWH,1.053786555074993,0,FALSE,FALSE,76725652.6850328,3610306.855920834,0,HECATE STRAIT-FJORDS,53.07332555,-128.5682631,McInnes_Island,90.91939814296937,2013,NA
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1954,45.243291222243926,3.812054398872391,0.024060039246719362,400,5.991464547107982,7325.75991389595,1050.198912006,18.314399784739877,2.9076876239077967,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,0.11163826845314334,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1955,9.6275
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1956,45.243291222243926,3.812054398872391,0.024060039246719362,3500,8.160518247477505,11946.0379444597,7325.75991389595,3.4131536984170574,1.2276367021415033,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-1.2042685955345862,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1957,10.185
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1958,45.243291222243926,3.812054398872391,0.024060039246719362,3500,8.160518247477505,41530.1976297238,11946.0379444597,11.865770751349658,2.4736578478579507,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-0.2478144025276179,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1959,10.6325
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1960,45.243291222243926,3.812054398872391,0.024060039246719362,15000,9.615805480084347,229950.854780676,41530.1976297238,15.3300569853784,2.7298154101226326,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,1.305647553806057,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1961,11.02
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1962,45.243291222243926,3.812054398872391,0.024060039246719362,75000,11.225243392518447,45761.6627899216,229950.854780676,0.6101555038656213,-0.4940414299326051,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-0.35564870797684905,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1963,10.8275
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1964,45.243291222243926,3.812054398872391,0.024060039246719362,15000,9.615805480084347,43905.4724427727,45761.6627899216,2.9270314961848465,1.0739887682206437,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-0.6714991486347867,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1965,9.825
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1966,45.243291222243926,3.812054398872391,0.024060039246719362,15000,9.615805480084347,127593.219168462,43905.4724427727,8.506214611230801,2.1407970270834364,2e-4,2e-4,-0.6059923364363634,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-0.6577500146436522,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1967,10.6225
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1968,45.243291222243926,3.812054398872391,0.024060039246719362,35000,10.46310334047155,22410.6229173379,127593.219168462,0.64030351192394,-0.4458129776622706,0,0,-0.6082199344895994,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,-1.101328705252191,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1969,10.4525
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1970,45.243291222243926,3.812054398872391,0.024060039246719362,7500,8.922658299524402,19902.0105744614,22410.6229173379,2.6536014099281866,0.9759177399771346,0,0,-0.6082199344895994,0,86025.0464707045,0.2127328635826989,0.058,0.28539,0.149773,CWH,0.10583709685440364,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1971,9.625
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1972,45.243291222243926,3.812054398872391,0.024060039246719362,7000,8.85366542803745,5355.35036399727,19902.0105744614,0.76505005199961,-0.267814019845413,6e-4,7e-4,-0.6004233413032732,24941.1619826341,110966.2084533386,0.2744103055292437,0.058,0.28539,0.149773,CWH,-0.27628255874164626,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1973,9.93
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1974,45.243291222243926,3.812054398872391,0.024060039246719362,2000,7.600902459542082,24500.0931074997,5355.35036399727,12.250046553749849,2.505529737289625,6e-4,7e-4,-0.6004233413032732,0,110966.2084533386,0.2744103055292437,0.058,0.28539,0.149773,CWH,0.7670793068607668,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1975,9.7425
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1976,45.243291222243926,3.812054398872391,0.024060039246719362,12000,9.392661928770137,10550.0511835733,24500.0931074997,0.8791709319644416,-0.1287759383541579,6e-4,7e-4,-0.6004233413032732,0,110966.2084533386,0.2744103055292437,0.058,0.28539,0.149773,CWH,1.5256987556463772,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1977,10.22
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1978,45.243291222243926,3.812054398872391,0.024060039246719362,5000,8.517193191416238,17134.6852589722,10550.0511835733,3.42693705179444,1.231666874411674,6e-4,6e-4,-0.6015371403298913,0,110966.2084533386,0.2744103055292437,0.058,0.28539,0.149773,CWH,-0.536063578476532,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1979,10.7375
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1980,45.243291222243926,3.812054398872391,0.024060039246719362,10000,9.210340371976184,996.764868047788,17134.6852589722,0.09967648680477881,-2.3058254692994695,6e-4,6e-4,-0.6015371403298913,0,110966.2084533386,0.2744103055292437,0.058,0.28539,0.149773,CWH,-0.4898159058731036,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1981,10.7125
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1982,45.243291222243926,3.812054398872391,0.024060039246719362,750,6.620073206530356,11223.5815344836,996.764868047788,14.964775379311465,2.7056991314567305,9e-4,0.001,-0.5970819442234192,15241.1731711814,126207.38162452,0.3121004730570157,0.058,0.28539,0.149773,CWH,0.3487457019352083,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1983,12.005
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1984,45.243291222243926,3.812054398872391,0.024060039246719362,7800,8.961879012677683,18594.1460210579,11223.5815344836,2.3838648744946025,0.8687230674350622,8e-4,8e-4,-0.5993095422766552,0,126207.38162452,0.3121004730570157,0.058,0.28539,0.149773,CWH,0.22389978180384176,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1985,10.335
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1986,45.243291222243926,3.812054398872391,0.024060039246719362,9500,9.159047077588632,35924.7229905682,18594.1460210579,3.7815497884808633,1.330133922558321,8e-4,8e-4,-0.5993095422766552,0,126207.38162452,0.3121004730570157,0.058,0.28539,0.149773,CWH,0.35083888425625054,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1987,10.8525
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1988,45.243291222243926,3.812054398872391,0.024060039246719362,15000,9.615805480084347,52063.8766496227,35924.7229905682,3.470925109974847,1.244421160724917,0.0049,0.0054,-0.5480747870522257,0,312623.303753405,0.773091714083454,0.058,0.28539,0.149773,CWH,0.9088616947249768,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1989,11.0625
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1990,45.243291222243926,3.812054398872391,0.024060039246719362,26000,10.165851817003619,7730.96012802082,52063.8766496227,0.29734462030849307,-1.2128634751119374,0.0049,0.0054,-0.5480747870522257,0,312623.303753405,0.773091714083454,0.058,0.28539,0.149773,CWH,-0.7465986809558784,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1991,9.96
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1992,45.243291222243926,3.812054398872391,0.024060039246719362,4300,8.366370301681654,3267.22065313538,7730.96012802082,0.7598187565431116,-0.27467535237496365,0.0049,0.0054,-0.5480747870522257,0,312623.303753405,0.773091714083454,0.058,0.28539,0.149773,CWH,-1.96334873075373,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1993,11.0475
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1994,45.243291222243926,3.812054398872391,0.024060039246719362,2200,7.696212639346407,8222.30130419435,3267.22065313538,3.737409683724705,1.3183927735351182,0.0045,0.005,-0.5525299831586978,0,312623.303753405,0.773091714083454,0.058,0.28539,0.149773,CWH,-1.1559751129500355,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1995,10.93
PKE,SODA CREEK,SODA CREEK_1839,1839,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,6,PKE-6,1996,45.243291222243926,3.812054398872391,0.024060039246719362,7500,8.922658299524402,6404.69590999892,8222.30130419435,0.8539594546665227,-0.15787156329191918,0.0045,0.005,-0.5525299831586978,0,312623.303753405,0.773091714083454,0.058,0.28539,0.149773,CWH,-1.0608301113515104,0,FALSE,FALSE,40438061.6242975,476674.1624804157,0,HECATE STRAIT-FJORDS,52.83439164,-128.5490827,McInnes_Island,64.82141292155772,1997,11.2475
