"Species","River","River_GFE_ID","GFE_ID","WATERSHED_CDE","DFO","CU","BroodYear","area_km2","ln_area_km2","ln_area_km2_std","Spawners","logS","Recruits","Returns","recruitPerSpawner","ln_RS","ECA_age_proxy","ECA_age_proxy_forested_only","ECA_age_proxy_forested_only_std","disturbedarea_m2_3005","disturbedarea_m2_cs","disturbedarea_prct_cs","lake_cover_pct","var_eaubc_KFACTOR","var_eaubc_MELTONS_R","vri_bec_zone","npgo","portion_reporting_vri_cover1_missing","hatchery_enhancement","year_of_enhacement","forested_area_m2","disturbedarea_m2_total","permament_dist_m2","CU_NAME","SITE_NAME","Y_LAT","X_LONG","distance.x","sst_cobe_lat","sst_cobe_lon","sst_cobe_year","spring_sst","distance.y","sst_ersst_lat","sst_ersst_lon","sst_ersst_year","spring_ersst"
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1973,20.8653156336847,3.03808824135228,-0.666001062038511,3000,8.00636756765025,10735.4444427377,5691.72155094153,3.57848148091257,1.27493854308534,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-0.203552314526649,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1974,9.34425055980682,42.6323478656301,54,-130,1974,9.7426278591156
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1975,20.8653156336847,3.03808824135228,-0.666001062038511,7000,8.85366542803745,3915.71836761854,10735.4444427377,0.55938833823122,-0.580911345354674,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",1.22861625793987,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1976,8.73750042915344,42.6323478656301,54,-130,1976,9.32420659065247
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1977,20.8653156336847,3.03808824135228,-0.666001062038511,2000,7.60090245954208,1513.68257794795,3915.71836761854,0.756841288973975,-0.27860170542033,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",0.972482979788495,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1978,9.64350044727325,42.6323478656301,54,-130,1978,10.4125159978867
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1979,20.8653156336847,3.03808824135228,-0.666001062038511,1000,6.90775527898214,16555.2517538096,1513.68257794795,16.5552517538096,2.80670337799984,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-1.19975713829789,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1980,10.0045006275177,42.6323478656301,54,-130,1980,10.1218721866608
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1981,20.8653156336847,3.03808824135228,-0.666001062038511,8000,8.98719682066197,7547.85261570259,16555.2517538096,0.943481576962824,-0.0581784406356892,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-0.226139061198828,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1982,9.01150071620941,42.6323478656301,54,-130,1982,9.58160841464996
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1983,20.8653156336847,3.03808824135228,-0.666001062038511,5000,8.51719319141624,9689.37452708686,7547.85261570259,1.93787490541737,0.661591963096994,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",0.102676162615815,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1984,9.82075047492981,42.6323478656301,54,-130,1984,10.0270659923553
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1985,20.8653156336847,3.03808824135228,-0.666001062038511,6000,8.69951474821019,23566.9803893428,9689.37452708686,3.92783006489047,1.36808712705394,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-0.975899339799792,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1986,9.66025042533875,42.6323478656301,54,-130,1986,10.1772044897079
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1987,20.8653156336847,3.03808824135228,-0.666001062038511,13000,9.47270463644367,7154.03609928285,23566.9803893428,0.550310469175604,-0.597272670609646,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",0.886204881291909,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1988,9.62600040435791,42.6323478656301,54,-130,1988,10.2735080718994
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1989,20.8653156336847,3.03808824135228,-0.666001062038511,6000,8.69951474821019,7092.17178220478,7154.03609928285,1.18202863036746,0.167232140659648,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",0.159477679396109,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1990,10.7727502584457,42.6323478656301,54,-130,1990,10.7654302120209
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1991,20.8653156336847,3.03808824135228,-0.666001062038511,5000,8.51719319141624,6256.00776938109,7092.17178220478,1.25120155387622,0.22410433271688,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-0.184879115550353,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1992,10.7240006923676,42.6323478656301,54,-130,1992,10.9701235294342
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1993,20.8653156336847,3.03808824135228,-0.666001062038511,5000,8.51719319141624,11880.2285680418,6256.00776938109,2.37604571360836,0.865437641049476,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-1.75678197961552,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1994,10.4437502622604,42.6323478656301,54,-130,1994,10.9920897483826
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1995,20.8653156336847,3.03808824135228,-0.666001062038511,10000,9.21034037197618,3431.45079226531,11880.2285680418,0.343145079226531,-1.06960194973751,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",-0.567214743163902,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1996,9.97600042819977,42.6323478656301,54,-130,1996,10.2116740942001
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1997,20.8653156336847,3.03808824135228,-0.666001062038511,3000,8.00636756765025,90483.3827363743,3431.45079226531,30.1611275787914,3.4065539290056,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",0.890777494817087,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,1998,11.0215005874634,42.6323478656301,54,-130,1998,11.0820262432098
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",1999,20.8653156336847,3.03808824135228,-0.666001062038511,80000,11.289781913656,63925.9040471669,90483.3827363743,0.799073800589586,-0.224301971286631,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",1.63028354924919,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,2000,10.2532504796982,42.6323478656301,54,-130,2000,10.4039123058319
"PKO","HANKIN CREEK","HANKIN CREEK_1951",1951,"915-742200-43300-00000-0000-0000-000-000-000-000-000-000",5,"PKO-12",2001,20.8653156336847,3.03808824135228,-0.666001062038511,50000,10.8197782844103,31222.359859543,63925.9040471669,0.62444719719086,-0.470888505127571,0,0,-0.629377266223454,0,0,0,0.032,0.22221,0.083351,"CWH",1.91900672108163,0,FALSE,FALSE,9228492.82957909,217227.179425354,0,"HECATE STRAIT-LOWLANDS","HANKIN CREEK",53.69511661,-130.3940666,22.7943265318153,53.5,-130.5,2002,9.51825058460236,42.6323478656301,54,-130,2002,9.90733921527863
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1955,10.028690625517,2.30545004764114,-1.14108562274422,750,6.62007320653036,7382.45689051211,1337.79369925103,9.84327585401615,2.28678856765477,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",-0.0710687904772957,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1956,9.82525050640106,26.0224093040473,54,-130,1956,10.4862431287766
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1957,10.028690625517,2.30545004764114,-1.14108562274422,3500,8.1605182474775,6150.92903992488,7382.45689051211,1.75740829712139,0.563840165316551,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",-0.327669103477235,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1958,10.7897506952286,26.0224093040473,54,-130,1958,11.788553237915
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1959,10.028690625517,2.30545004764114,-1.14108562274422,3500,8.1605182474775,5859.80208866685,6150.92903992488,1.67422916819053,0.515352861258181,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",0.782497762056657,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1960,9.79325044155121,26.0224093040473,54,-130,1960,10.3540717363358
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1961,10.028690625517,2.30545004764114,-1.14108562274422,3500,8.1605182474775,4502.36738078776,5859.80208866685,1.28639068022507,0.25184037456641,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",0.00583928468743269,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1962,9.72975051403046,26.0224093040473,54,-130,1962,10.4029660224915
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1963,10.028690625517,2.30545004764114,-1.14108562274422,3500,8.1605182474775,45.1387087603639,4502.36738078776,0.0128967739315325,-4.35077808171737,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",0.579794404115465,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1964,9.36400043964386,26.0224093040473,54,-130,1964,9.57027685642242
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1965,10.028690625517,2.30545004764114,-1.14108562274422,25,3.2188758248682,457.315999593538,45.1387087603639,18.2926399837415,2.90649879226783,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",-0.709379464123501,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1966,9.48950016498566,26.0224093040473,54,-130,1966,9.8263064622879
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1967,10.028690625517,2.30545004764114,-1.14108562274422,200,5.29831736654804,343.376514944563,457.315999593538,1.71688257472281,0.540510189782133,0,0,-0.629377266223454,0,0,0,0,0.2297,0.192088,"CWH",-0.480898092832995,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1968,9.52625048160553,26.0224093040473,54,-130,1968,10.1353721618652
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1969,10.028690625517,2.30545004764114,-1.14108562274422,200,5.29831736654804,4623.0837497002,343.376514944563,23.115418748501,3.14049987315328,0.0966,0.1074,0.695207921478786,0,969128.08998092,10.7413195211659,0,0.2297,0.192088,"CWH",0.0967340123240834,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1970,9.03075039386749,26.0224093040473,54,-130,1970,9.86187076568604
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1971,10.028690625517,2.30545004764114,-1.14108562274422,3000,8.00636756765025,1082.2474669511,4623.0837497002,0.360749155650367,-1.01957242187042,0.2161,0.2402,2.33305627275306,0,2166798.39433093,24.0156839246255,0,0.2297,0.192088,"CWH",-0.340803929069053,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1972,9.11550045013428,26.0224093040473,54,-130,1972,9.71050620079041
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1973,10.028690625517,2.30545004764114,-1.14108562274422,750,6.62007320653036,5593.56465867713,1082.2474669511,7.45808621156951,2.00929884129957,0.2161,0.2402,2.33305627275306,0,2166798.39433093,24.0156839246255,0,0.2297,0.192088,"CWH",-0.203552314526649,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1974,9.2492504119873,26.0224093040473,54,-130,1974,9.7426278591156
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1975,10.028690625517,2.30545004764114,-1.14108562274422,4000,8.29404964010203,3425.22386920687,5593.56465867713,0.856305967301717,-0.155127528269709,0.2161,0.2402,2.33305627275306,0,2166798.39433093,24.0156839246255,0,0.2297,0.192088,"CWH",1.22861625793987,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1976,8.67400062084198,26.0224093040473,54,-130,1976,9.32420659065247
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1977,10.028690625517,2.30545004764114,-1.14108562274422,1500,7.3132203870903,1661.7458411815,3425.22386920687,1.10783056078767,0.10240365315427,0.2161,0.2402,2.33305627275306,0,2166798.39433093,24.0156839246255,0,0.2297,0.192088,"CWH",0.972482979788495,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1978,9.42975056171417,26.0224093040473,54,-130,1978,10.4125159978867
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1979,10.028690625517,2.30545004764114,-1.14108562274422,1000,6.90775527898214,1798.10708053122,1661.7458411815,1.79810708053122,0.586734489632708,0.1919,0.2133,2.00129331605669,0,2166798.39433093,24.0156839246255,0,0.2297,0.192088,"CWH",-1.19975713829789,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1980,9.87725043296814,26.0224093040473,54,-130,1980,10.1218721866608
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1981,10.028690625517,2.30545004764114,-1.14108562274422,1000,6.90775527898214,16557.2689823286,1798.10708053122,16.5572689823286,2.80682521883084,0.2347,0.2609,2.58835341786886,707283.223938453,2895645.15177554,32.0938481885799,0,0.2297,0.192088,"CWH",-0.226139061198828,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1982,8.79825043678284,26.0224093040473,54,-130,1982,9.58160841464996
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1983,10.028690625517,2.30545004764114,-1.14108562274422,5000,8.51719319141624,11898.6922284822,16557.2689823286,2.37973844569644,0.86699058487809,0.2565,0.2851,2.88681674694143,0,3114018.58196071,34.5141874737596,0,0.2297,0.192088,"CWH",0.102676162615815,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1984,9.63700032234192,26.0224093040473,54,-130,1984,10.0270659923553
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1985,10.028690625517,2.30545004764114,-1.14108562274422,5800,8.66561319653451,6280.55243425184,11898.6922284822,1.08285386797446,0.0796000262963973,0.2603,0.2894,2.93984948723118,0,3152529.37841751,34.941021422784,0,0.2297,0.192088,"CWH",-0.975899339799792,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1986,9.40975046157837,26.0224093040473,54,-130,1986,10.1772044897079
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1987,10.028690625517,2.30545004764114,-1.14108562274422,2800,7.9373746961633,43075.81229531,6280.55243425184,15.3842186768964,2.7333422227523,0.2756,0.3064,3.14951380930696,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",0.886204881291909,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1988,9.49400067329407,26.0224093040473,54,-130,1988,10.2735080718994
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1989,10.028690625517,2.30545004764114,-1.14108562274422,18000,9.7981270368783,46725.0192588848,43075.81229531,2.59583440327138,0.953908007620546,0.2273,0.2527,2.48722121545584,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",0.159477679396109,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1990,10.5990003347397,26.0224093040473,54,-130,1990,10.7654302120209
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1991,10.028690625517,2.30545004764114,-1.14108562274422,9000,9.10497985631836,3879.36530389617,46725.0192588848,0.431040589321797,-0.841553018552004,0.1671,0.1857,1.66089712256897,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",-0.184879115550353,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1992,10.5165004730225,26.0224093040473,54,-130,1992,10.9701235294342
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1993,10.028690625517,2.30545004764114,-1.14108562274422,1200,7.09007683577609,5007.11048493968,3879.36530389617,4.17259207078307,1.4285374424058,0.144,0.1601,1.34516731991368,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",-1.75678197961552,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1994,10.2127507925034,26.0224093040473,54,-130,1994,10.9920897483826
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1995,10.028690625517,2.30545004764114,-1.14108562274422,2000,7.60090245954208,1728.79460921318,5007.11048493968,0.86439730460659,-0.145722772578944,0.143,0.159,1.33160080495584,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",-0.567214743163902,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1996,9.72075021266937,26.0224093040473,54,-130,1996,10.2116740942001
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1997,10.028690625517,2.30545004764114,-1.14108562274422,1000,6.90775527898214,9153.17157918257,1728.79460921318,9.15317157918257,2.21410043990405,0.1392,0.1547,1.27856806466608,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",0.890777494817087,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,1998,10.7502505779266,26.0224093040473,54,-130,1998,11.0820262432098
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1999,10.028690625517,2.30545004764114,-1.14108562274422,3500,8.1605182474775,17007.6736171421,9153.17157918257,4.85933531918346,1.58090166295902,0.1392,0.1547,1.27856806466608,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",1.63028354924919,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,2000,10.0425002574921,26.0224093040473,54,-130,2000,10.4039123058319
"PKO","HUMPBACK CREEK","HUMPBACK CREEK_1952",1952,"915-765500-82600-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",2001,10.028690625517,2.30545004764114,-1.14108562274422,12000,9.39266192877014,9758.31183413436,17007.6736171421,0.81319265284453,-0.206787232137759,0.1381,0.1535,1.26376823016662,0,3306011.28202911,36.6421362542007,0,0.2297,0.192088,"CWH",1.91900672108163,0,FALSE,FALSE,9022430.51304114,3356498.69133078,0,"NASS-SKEENA ESTUARY","HUMPBACK CREEK",54.07663667,-130.3765412,47.7529495339461,54.5,-130.5,2002,9.38275051116943,26.0224093040473,54,-130,2002,9.90733921527863
"PKO","SPILLER RIVER","SPILLER RIVER_1954",1954,"915-765500-87800-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1955,6.09734063792645,1.80785271512498,-1.46375622899434,15000,9.61580548008435,12655.640383735,26755.8739850206,0.843709358915667,-0.169947205166537,0,0,-0.629377266223454,0,0,0,0,0.23,0.060942,"CWH",-0.0710687904772957,0,FALSE,FALSE,4588016.83811695,2140585.16074185,0,"NASS-SKEENA ESTUARY","SPILLER RIVER",54.00972875,-130.2979087,56.0738901617502,54.5,-130.5,1956,9.82525050640106,19.4986787800068,54,-130,1956,10.4862431287766
"PKO","SPILLER RIVER","SPILLER RIVER_1954",1954,"915-765500-87800-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1957,6.09734063792645,1.80785271512498,-1.46375622899434,6000,8.69951474821019,6150.92903992488,12655.640383735,1.02515483998748,0.0248436645838643,0,0,-0.629377266223454,0,0,0,0,0.23,0.060942,"CWH",-0.327669103477235,0,FALSE,FALSE,4588016.83811695,2140585.16074185,0,"NASS-SKEENA ESTUARY","SPILLER RIVER",54.00972875,-130.2979087,56.0738901617502,54.5,-130.5,1958,10.7897506952286,19.4986787800068,54,-130,1958,11.788553237915
"PKO","SPILLER RIVER","SPILLER RIVER_1954",1954,"915-765500-87800-00000-0000-0000-000-000-000-000-000-000",4,"PKO-14",1959,6.09734063792645,1.80785271512498,-1.46375622899434,3500,8.1605182474775,5859.80208866685,6150.92903992488,1.67422916819053,0.515352861258181,0,0,-0.629377266223454,0,0,0,0,0.23,0.060942,"CWH",0.782497762056657,0,FALSE,FALSE,4588016.83811695,2140585.16074185,0,"NASS-SKEENA ESTUARY","SPILLER RIVER",54.00972875,-130.2979087,56.0738901617502,54.5,-130.5,1960,9.79325044155121,19.4986787800068,54,-130,1960,10.3540717363358
